"id","description","category","humidity_percents","energy_kcal","energy_kj","protein_g","lipid_g","cholesterol_mg","carbohydrate_g","fiber_g","ashes_g","calcium_mg","magnesium_mg","manganese_mg","phosphorus_mg","iron_mg","sodium_mg","potassium_mg","copper_mg","zinc_mg","retinol_mcg","re_mcg","rae_mcg","thiamine_mg","riboflavin_mg","pyridoxine_mg","niacin_mg","vitaminC_mg","saturated_g","monounsaturated_g","polyunsaturated_g","12:0_g","14:0_g","16:0_g","18:0_g","20:0_g","22:0_g","24:0_g","14:1_g","16:1_g","18:1_g","20:1_g","18:2 n-6_g","18:3 n-3_g","20:4_g","20:5_g","22:5_g","22:6_g","18:1t_g","18:2t_g","tryptophan_g","threonine_g","isoleucine_g","leucine_g","lysine_g","methionine_g","cystine_g","phenylalanine_g","tyrosine_g","valine_g","arginine_g","histidine_g","alanine_g","aspartic_g","glutamic_g","glycine_g","proline_g","serine_g"
488,"Ovo, de galinha, inteiro, cozido/10minutos","Ovos e derivados",75.7656666666667,145.70017,609.60951128,13.29375,9.47633333333333,396.571666666667,0.614916666666674,"NA",0.849333333333333,49.2183333333333,11.2443333333333,0.023666666666667,184.190333333333,1.51533333333333,145.901,138.897,0.039666666666667,1.236,32.44,"","",0.076666666666667,0.3,"Tr","Tr","",2.9,3.8,1.1,"",0.02,2.07,0.76,"",0.01,"","",0.21,3.51,0.02,0.94,0.02,0.12,"","",0.02,0.02,"","","","","","","","","","","","","","","","","","",""
489,"Ovo, de galinha, inteiro, cru","Ovos e derivados",75.6,143.111733333333,598.779492266667,13.03,8.9,355.94,1.63666666666667,"NA",0.833333333333333,42.0233333333333,12.66,"Tr",164.35,1.56333333333333,167.91,150,0.06,1.08333333333333,78.8266666666667,"","",0.07,0.58,"Tr",0.75,"",2.6,3.6,1.2,"",0.02,1.87,0.69,"",0.01,0.01,"",0.23,3.33,0.01,0.88,0.02,0.14,"",0.05,0.04,"","","","","","","","","","","","","","","","","","","",""
490,"Ovo, de galinha, inteiro, frito","Ovos e derivados",63.4973333333333,240.187224009117,1004.94334525414,15.6166666666667,18.5926666666667,516.263666666667,1.19366666666666,"NA",1.09966666666667,72.8873333333333,16.2503333333333,0.034333333333333,422.410666666667,2.09666666666667,166.112333333333,184.007,0.038666666666667,1.46133333333333,93.8933333333333,"","",0.063333333333333,0.316666666666667,"Tr","Tr","Tr",4.11633333333333,5.727,4.91333333333333,"",0.03,2.945,1.05133333333333,0.015,0.03,0.015,"",0.228,5.449,0.035,4.343,0.332,0.173666666666667,"","",0.034666666666667,0.015,"","","","","","","","","","","","","","","","","","",""
491,"Achocolatado, pó","Produtos açucarados",1.10333333333333,401.02,1677.86768,4.20333333333333,2.16666666666667,"Tr",91.1766666666667,3.89,1.35,44.4033333333333,76.7433333333333,0.550666666666667,199.966666666667,5.36,64.7866666666667,496.45,0.56,1.04,795.85,"","",1.38,1.02,1.52333333333333,4.98666666666667,"Tr",1.1,0.6,0.3,"Tr",0.02,0.51,0.55,0.02,0.01,"Tr","",0.01,0.62,"",0.29,0.03,"","","","",0.01,"","","","","","","","","","","","","","","","","","",""
492,"Açúcar, cristal","Produtos açucarados",0.05,386.845724,1619.208,0.32,"Tr","NA",99.61,"NA","Tr",7.58666666666667,1.00666666666667,"","Tr",0.163333333333333,"Tr",2.56,"Tr","Tr","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
493,"Açúcar, mascavo","Produtos açucarados",3.324,368.554822524389,1542.03337744204,0.758333333333333,0.092,"NA",94.45,"NA",1.37566666666667,126.529,79.9466666666667,2.026,38.16,8.30366666666667,25.204,521.626666666667,0.171333333333333,0.477666666666667,"NA","","","Tr",0.03,"Tr","Tr","Tr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
494,"Açúcar, refinado","Produtos açucarados",0.12,386.574824,1617.429063616,0.32,"Tr","NA",99.54,"NA","Tr",3.5,0.546666666666667,"","Tr",0.106666666666667,12.16,6.35333333333333,"Tr","Tr","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
495,"Chocolate, ao leite","Produtos açucarados",1.25666666666667,539.586666666667,2257.63061333333,7.22,30.2666666666667,16.5175,59.5766666666667,2.17,1.68,191.19,57.1,0.302666666666667,212.113333333333,1.57666666666667,77.1,354.513333333333,0.313333333333333,1.06333333333333,"Tr","","",0.05,0.216666666666667,0.59,0.63,"Tr",17.5,10,0.9,0.09,0.34,7.46,9.12,0.26,0.03,"","",0.14,9.75,0.06,0.91,0.03,"","","","",0.17,0.1,"","","","","","","","","","","","","","","","","",""
496,"Chocolate, ao leite, com castanha do Pará","Produtos açucarados",1.21433333333333,558.876333333333,2338.33857866667,7.4125,34.191,15.5013333333333,55.3768333333333,2.458,1.80533333333333,171.232666666667,79.566,0.363666666666667,302.522,1.471,64.05,430.915666666667,0.452,1.304,36.1533333333333,"","",0.04,0.243333333333333,"Tr",1.36666666666667,1.42,14.1,9.3,3.2,0.1,0.33,6.24,6.73,0.2,0.04,0.02,"",0.09,9.14,"",3.09,0.07,"","","","",0.2,"","","","","","","","","","","","","","","","","","",""
497,"Chocolate, ao leite, dietético","Produtos açucarados",1.732,556.824333333333,2329.75301066667,6.89791666666667,33.771,12.9603333333333,56.3234166666667,2.84666666666667,1.27566666666667,187.885666666667,67.2063333333333,0.406666666666667,276.471,3.31066666666667,84.7083333333333,458.401666666667,0.425333333333333,1.11566666666667,7.03666666666667,"","",0.306666666666667,0.25,"Tr",0.79,2.04666666666667,19.2,11.4,1.5,0.06,0.22,8.08,10.29,0.31,0.06,0.03,"",0.1,11.32,"",1.41,0.1,"","","","",0.18,"","","","","","","","","","","","","","","","","","",""
498,"Chocolate, meio amargo","Produtos açucarados",1.02166666666667,474.917769973274,1987.05594956818,4.86244343217214,29.8566666666667,2.22033333333333,62.4228899011612,4.94366666666667,1.83633333333333,44.6653333333333,107.363666666667,0.832333333333333,219.979333333333,3.61066666666667,8.867,431.695666666667,0.765666666666667,1.52133333333333,"Tr","","",0.2,0.036666666666667,"Tr",1.06333333333333,2.09666666666667,13.1,8.1,1,0.01,0.06,5.61,7.08,0.21,0.04,0.02,"",0.05,8.03,0.01,0.94,0.06,"","","","",0.14,"","","","","","","","","","","","","","","","","","",""
499,"Cocada branca","Produtos açucarados",3.42366666666667,448.84545242331,1877.96937293913,1.12183337370555,13.587,"NA",81.3831666262945,3.569,0.484333333333333,7.05733333333333,17.4086666666667,0.360666666666667,396.41,1.243,28.9923333333333,183.073,0.202333333333333,0.412,"NA","","","Tr","Tr",0.163333333333333,0.466666666666667,"Tr",8.4,0.4,0.1,4.56,1.56,0.61,0.2,"","","","","",0.36,"",0.07,"","","","","","","","","","","","","","","","","","","","","","","","",""
500,"Doce, de abóbora, cremoso","Produtos açucarados",43.88,198.936063049634,832.34848779967,0.916666666666667,0.206666666666667,"NA",54.6133333333333,2.28,0.383333333333333,12.9866666666667,5.521,0.008,13.7356666666667,0.853333333333333,"Tr",136.746333333333,"Tr","Tr","NA","","",0.076666666666667,"Tr",0.04,"Tr",0.113333333333333,"Tr","Tr","Tr","Tr","Tr",0.02,"Tr","Tr","","Tr","","",0.02,"",0.01,0.01,"","","","","","","","","","","","","","","","","","","","","","","",""
501,"Doce, de leite, cremoso","Produtos açucarados",27.5,306.310130231059,1281.60158488675,5.47829343159994,5.993,20.0586666666667,59.4933732350667,"NA",1.53533333333333,195.100666666667,16.262,0.013333333333333,140.784,0.065666666666667,120.088666666667,259.464,0.022333333333333,0.525333333333333,35.6366666666667,35.6366666666667,35.6366666666667,0.05,0.256666666666667,"Tr","Tr","Tr",1.31666666666667,3.86,1.95,"","",0.73,0.166666666666667,0.083333333333333,0.203333333333333,0.126666666666667,"","",3.74,0.106666666666667,1.94,0.01,"","","","","","",0.0253935,0.2265343875,0.28408914,0.559793295,0.3365651925,0.11832845175,0.0176766975,0.227923335,0.2086819875,0.3405973725,0.1751548725,0.069861879,0.22217517,0.4438796625,1.28488545,0.0905021775,0.57259008,0.2806687125
502,"Geléia, mocotó, natural","Produtos açucarados",73.48,106.086666666667,443.866613333333,2.125,0.073333333333333,"Tr",24.2316666666667,"NA",0.09,3.52333333333333,0.746333333333333,"Tr","Tr",0.116333333333333,42.6803333333333,2.005,"Tr","Tr","Tr","","",0.19,"Tr",0.223333333333333,"Tr","Tr","Tr","Tr","Tr","","","Tr","Tr","","","","","","Tr","","Tr","","","","","","","","","","","","","","","","","","","","","","","","",""
503,"Glicose de milho","Produtos açucarados",20.4133333333333,292.118405299187,1222.2234077718,0,0,"NA",79.38,"NA",0.206666666666667,5.66533333333333,1.89533333333333,"Tr",4.77566666666667,0.051333333333333,58.9296666666667,5.05633333333333,"Tr","Tr","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
504,"Maria mole","Produtos açucarados",21.5716666666667,301.235887537,1260.37095345481,3.81285013103485,0.19,"NA",73.5534832022985,0.666666666666667,0.872,13.3576666666667,6.88666666666667,0.058,4.34766666666667,0.394666666666667,15.3093333333333,23.5593333333333,0.195,0.085333333333333,"NA","","",0.043333333333333,"Tr","Tr","Tr","Tr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
505,"Maria mole, coco queimado","Produtos açucarados",20.7316666666667,306.631896997019,1282.94785703553,3.93495013523102,0.089333333333333,"NA",75.0593831981023,0.636666666666667,0.184666666666667,19.4563333333333,5.98766666666667,0.085,5.41666666666667,0.471333333333333,14.2873333333333,35.959,0.026666666666667,0.094666666666667,"NA","","",0.036666666666667,"Tr","Tr","Tr","Tr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
506,"Marmelada","Produtos açucarados",28.4986666666667,257.241473193804,1076.29832384288,0.4,0.137333333333333,"NA",70.7633333333333,4.07,0.200666666666667,11.3246666666667,5.80333333333333,0.055,19.6206666666667,0.729,10.8836666666667,83.1466666666667,0.088666666666667,0.077666666666667,"NA","","","Tr","Tr","Tr","Tr","Tr","","","","","","","","","","","","","","","","","","","","","","",0.19681283,0.020495854733333,0.001926643613333,0.008002058333333,0.005505264913333,0.007108348133333,0.014196785633333,0.007280360883333,0.024254427833333,0.011964778433333,0.022970570033333,0.041548703133333,0.010373187933333,0.050482780733333,0.010478285833333,0.016619330033333,0.008984232233333,0.037009078733333
507,"Mel, de abelha","Produtos açucarados",15.8233333333333,309.242666666667,1293.87131733333,0,0,"NA",84.0333333333333,"NA",0.143333333333333,10.2043333333333,5.51133333333333,0.383,3.88633333333333,0.250666666666667,6.04,99.3216666666667,"Tr",0.172333333333333,"NA","","",0.106666666666667,"Tr","Tr","Tr",0.736666666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
508,"Melado","Produtos açucarados",22.0866666666667,296.506491231918,1240.58315931435,0,0,"NA",76.6166666666667,"NA",1.29666666666667,102.063333333333,115.136666666667,2.62333333333333,73.6133333333333,5.39166666666667,4.01,395.06,0.836333333333333,0.273333333333333,"NA","","","Tr",0.05,0.2,"Tr","Tr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
509,"Quindim","Produtos açucarados",23.93,411.348721570849,1721.08305105243,4.7375,24.425,271.017,46.2988333333333,3.22333333333333,0.608666666666667,37.1786666666667,14.904,0.246333333333333,167.910666666667,1.38166666666667,27.366,111.004666666667,0.104666666666667,1.109,75.9766666666667,"","","Tr",0.04,0.04,1.14,"Tr",11.3266666666667,4.75333333333333,4.69666666666667,4.09666666666667,1.6,2.97,1.47333333333333,0.04,0.036666666666667,"","",0.163333333333333,4.55,0.043333333333333,4.18666666666667,0.35,0.106666666666667,"","","",0.05,"",0.0719648,0.212978675,0.226273335,0.42154846,0.32652982,0.10317744,0.0254593785,0.19525682,0.1607702,0.263516165,0.481439805,0.0614642675,0.313452205,0.359277465,0.75361685,0.15521071,0.22471218,0.35835437
510,"Rapadura","Produtos açucarados",7.09533333333333,351.958122101545,1472.59278287287,0.989583333333333,0.070666666666667,"NA",90.7924166666667,"NA",1.052,30.4863333333333,47.1803333333333,1.663,21.3006666666667,4.44133333333333,21.7106666666667,458.874,0.173333333333333,0.562333333333333,"NA","","","Tr","Tr",0.036666666666667,"Tr","Tr","","","","","","","","","","","","","","","","","","","","","","",0.0224375,0.022748125,0.0032325,0.008774,0.0109515625,0.00767375,0.02406875,0.0115631875,0.03488375,0.0076214375,0.03308125,0.062460625,0.00284295,0.160428125,0.0388159375,0.02391125,0.01812296875,0.0536546875
511,"Café, pó, torrado","Miscelâneas",2.93,418.618666666667,1751.50050133333,14.7,11.9466666666667,"NA",65.7533333333333,51.2266666666667,4.67,106.893333333333,165.12,2.57933333333333,169.48,8.13333333333333,1.13333333333333,1608.58,1.30333333333333,0.523333333333333,"NA","","","Tr","Tr","Tr",11.8866666666667,"Tr",5.3,1.1,4.9,"",0.01,4.04,0.95,0.29,0.06,"","",0.01,1.11,0.02,4.82,0.11,"","","","","","","","","","","","","","","","","","","","","","","",""
512,"Capuccino, pó","Miscelâneas",2.60333333333333,417.406666666667,1746.42949333333,11.3125,8.63333333333333,28.901,73.6141666666667,2.44333333333333,3.83666666666667,466.590666666667,70.8496666666667,0.171,357.608666666667,2.27566666666667,382.286666666667,885.795666666667,"Tr",1.14466666666667,51.53,"","","Tr",1.41,"Tr","Tr","Tr",4,1.6,0.1,0.27,0.59,1.73,0.95,0.02,0.02,"",0.05,0.1,1.5,"",0.11,0.04,"","","","",0.55,0.04,"","","","","","","","","","","","","","","","","",""
513,"Fermento em pó, químico","Miscelâneas",7.07666666666667,89.7220666511218,375.397126868293,0.475333318710327,0.073333333333333,"NA",43.9113333479563,"NA",48.4633333333333,"","","","","",10052.4113333333,"","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
514,"Fermento, biológico, levedura, tablete","Miscelâneas",71.901,89.7948670305889,375.701723655984,16.9569994783401,1.51766666666667,"NA",7.69866718832652,4.16566666666667,1.92566666666667,18.0086666666667,38.4486666666667,0.203,418.656666666667,2.618,39.6106666666667,576.244333333333,0.288,10.9996666666667,"NA","","",0.303333333333333,0.356666666666667,"Tr","Tr","Tr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
515,"Gelatina, sabores variados, pó","Miscelâneas",1.24333333333333,380.2229,1590.8526136,8.88666666666667,"Tr","NA",89.2233333333333,"NA",0.616666666666667,26.8366666666667,2.30666666666667,0.026333333333333,1.99,0.333333333333333,234.923333333333,7.25,"Tr","Tr","NA","","","Tr","Tr","Tr","Tr",39.9966666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
516,"Sal, dietético","Miscelâneas",0.596666666666667,"NA","NA","NA","NA","NA","NA","NA",99.4033333333334,"","","","","",23431.5216666667,20467.637,"","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
517,"Sal, grosso","Miscelâneas",0.413333333333333,"NA","NA","NA","NA","NA","NA","NA","","","","","","",39943.203,"","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
518,"Shoyu","Miscelâneas",70.6266666666667,60.9277498753866,254.921705478618,3.3125,0.326666666666667,"NA",11.6475,"NA",14.0866666666667,14.528,23.627,0.065,47.043,0.498666666666667,5024.20833333333,165.177333333333,"Tr",0.186,"NA","","",0.826666666666667,0.06,0.153333333333333,2.1,"Tr","Tr","Tr","Tr","Tr","Tr","Tr","Tr","","Tr","","","",0.01,"",0.01,"Tr","","","","","","","","","","","","","","","","","","","","","","","",""
519,"Tempero a base de sal","Miscelâneas",7.65,21.33,89.2447200000001,2.66666666666667,0.263333333333333,"NA",2.07333333333334,0.556666666666667,87.3466666666667,"","","","","",32560,"","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
520,"Azeitona, preta, conserva","Outros alimentos industrializados",68.464,194.153847020984,812.339695935796,1.1625,20.345,"NA",5.5445,4.555,4.484,58.7506666666667,4.762,0.055,16.0026666666667,5.45,1566.661,78.572,0.252333333333333,0.293966666666667,"NA","","","Tr","Tr",0.04,"Tr","Tr",3.5,11,3,"","",2.87,0.47,0.08,0.02,0.01,"",0.29,10.57,0.04,2.77,0.19,"","","","","","","","","","","","","","","","","","","","","","","",""
521,"Azeitona, verde, conserva","Outros alimentos industrializados",76.259,136.93643,572.94202312,0.947916666666667,14.2156666666667,"NA",4.10175,3.84566666666667,4.47566666666667,45.6393333333333,3.93666666666667,0.025666666666667,5.36,0.176333333333333,1347.17766666667,19.8053333333333,0.141,0.077333333333333,"NA","","","Tr","Tr","Tr","Tr","Tr",2.3,8.3,1,"","",1.93,0.29,0.05,0.01,0.01,"",0.18,8.07,0.03,0.91,0.13,"","","","","","","","","","","","","","","","","","","","","","","",""
522,"Chantilly, spray, com gordura vegetal","Outros alimentos industrializados",55.1426666,314.956000266667,1317.77590511573,0.525,27.2706666666667,"Tr",16.8550000666667,"NA",0.206666666666667,2.27433333333333,0.846333333333333,"Tr",15.6463333333333,"Tr",109.703666666667,5.11133333333333,0.014333333333333,0.074,"Tr","","",0.07,"Tr","Tr","Tr","",25.9,0.1,0.1,10.7,3.64,2.63,7.46,0.08,"",0.03,"","",0.05,"Tr",0.08,"","","","","","","","","","","","","","","","","","","","","","","","",""
523,"Leite, de coco","Outros alimentos industrializados",77.9836666666667,166.160301615546,695.214701959446,1.0140667031606,18.3643333333333,"NA",2.19459996350605,0.683666666666667,0.443333333333333,5.85033333333333,16.8253333333333,0.238333333333333,25.519,0.455666666666667,44.2946666666667,143.673,0.155333333333333,0.315666666666667,"NA","","","Tr","Tr","Tr","Tr","Tr",15.6,0.9,0.2,8.25,2.99,1.33,0.51,0.01,"","","","",0.92,"",0.17,"","","","","","","","","","","","","","","","","","","","","","","","",""
524,"Maionese, tradicional com ovos","Outros alimentos industrializados",58.4236666666667,302.152677687824,1264.20680344585,0.58125,30.4976666666667,42.4673333333333,7.89975,"NA",2.59766666666667,3.47833333333333,0.855333333333333,"Tr",14.4533333333333,0.097,786.827333333333,16.088,"Tr",0.06,8,"","","Tr",0.053333333333333,"Tr","Tr","Tr",4.1,6.4,15.4,"",0.02,2.84,0.37,0.08,0.11,0.04,"",0.04,6.24,0.14,13.86,1.43,"","","","","",0.17,"","","","","","","","","","","","","","","","","",""
525,"Acarajé","Alimentos preparados",50.464,289.211666666667,1210.06161333333,8.34583333333334,19.9303333333333,25.4643333333333,19.1138333333333,9.35833333333333,2.146,124.419333333333,51.1243333333333,0.594666666666667,141.556666666667,1.933,304.888666666667,353.660333333333,0.225666666666667,1.19366666666667,"Tr","","",0.063333333333333,"Tr","Tr","Tr","",9.1,7.8,2.1,0.1,0.16,7.71,1.05,0.07,0.02,"","","",7.81,"",2.01,0.12,"","","","","","","","","","","","","","","","","","","","","","","",""
526,"Arroz carreteiro","Alimentos preparados",68.0356666666667,153.772,643.382048,10.8291666666667,7.124,36.0886666666667,11.5848333333333,1.50166666666667,2.42633333333333,13.256,9.29066666666667,0.182666666666667,47.638,0.955,1621.728,87.15,0.078,2.67066666666667,"Tr","","",0.03,"Tr",0.073333333333333,1.60333333333333,"",3.2,3,0.2,"",0.19,1.61,1.29,0.01,"","",0.04,0.24,2.64,0.01,0.16,0.03,0.01,"",0.01,"",0.18,0.03,"","","","","","","","","","","","","","","","","",""
